"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/ParagonSerath/Characters/Global/Hair/Materials/M_HairSheet_Master2.M_HairSheet_Master2","0","525","23","3","991.904968","525","15807"
"/Game/Import/ParagonGreystone/Characters/Global/Hair/Materials/M_HairSheet_Master2.M_HairSheet_Master2","0","525","24","3","911.201660","525","14291"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Gold/Materials/M_Serath_RP1_Holy_Feet.M_Serath_RP1_Holy_Feet","0","101","10","1","112.271149","101","1549"
"/Game/ParagonSerath/Characters/Heroes/Serath/Materials/M_WingWebbing_HolyAndEvil2.M_WingWebbing_HolyAndEvil2","0","20","4","1","11.270041","0","66"
"/Game/ParagonSerath/Characters/Global/Eyes/Materials/M_TearLine.M_TearLine","0","193","3","1","1095.514160","193","5669"
"/Game/ParagonSerath/Characters/Heroes/Serath/Materials/M_Serath_Silk.M_Serath_Silk","0","155","10","1","390.637390","310","5835"
"/Game/ParagonSerath/Characters/Heroes/Serath/Materials/M_Serath_HeadShoulderArms_HolyandEvil.M_Serath_HeadShoulderArms_HolyandEvil","0","114","8","1","157.982407","114","1882"
"/Game/ParagonSerath/Characters/Heroes/Serath/Materials/M_Serath_Head.M_Serath_Head","0","105","7","1","131.661255","105","1501"
"/Game/ParagonSerath/Characters/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","0","330","11","2","637.893188","330","9160"
"/Game/ParagonSerath/Characters/Heroes/Serath/Materials/M_Serath_ChestThighForearmMaceHolyEvil.M_Serath_ChestThighForearmMaceHolyEvil","0","114","5","1","167.726791","114","2087"
"/Game/ParagonSerath/Characters/Heroes/Serath/Materials/M_NewWingsSplines2.M_NewWingsSplines2","0","30","9","1","16.596779","0","190"
"/Game/ParagonSerath/Characters/Global/Eyes/Materials/M_Eye_Occlusion.M_Eye_Occlusion","0","75","4","1","111.150742","75","1169"
"/Game/ParagonSerath/Characters/Global/Mouth/Materials/M_Mouth_Master.M_Mouth_Master","0","105","5","1","128.217163","105","1638"
"/Game/ParagonSerath/Characters/Global/Eyelash/M_EyelashMaster.M_EyelashMaster","0","107","8","1","170.697525","107","1544"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Materials/M_Kallari_Thrusters.M_Kallari_Thrusters","0","120","10","1","139.473083","120","2111"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Materials/M_Kallari_Tent.M_Kallari_Tent","0","120","13","1","145.459351","120","2115"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Materials/M_Kallari_Legs.M_Kallari_Legs","0","105","9","1","158.180969","105","1814"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Materials/M_Kallari_Helmet.M_Kallari_Helmet","0","114","8","1","162.257935","114","2011"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Materials/M_Kallari_Hand.M_Kallari_Hand","0","225","10","1","273.978516","225","6180"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Materials/M_Kallari_Eye.M_Kallari_Eye","0","120","13","1","144.973846","120","2067"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Materials/M_Kallari_Torso.M_Kallari_Torso","0","114","13","1","166.174408","114","2047"
"/Game/Import/ParagonGreystone/Characters/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","0","165","10","1","0.000000","165","4123"
"/Game/Import/ParagonGreystone/Characters/Global/Eyes/Materials/M_TearDuct_2.M_TearDuct_2","0","165","5","1","254.782639","165","3990"
"/Game/Import/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Torso.M_Greystone_Torso","0","68","10","1","90.838348","68","814"
"/Game/Import/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_shield.M_Greystone_shield","0","68","8","1","93.674301","68","954"
"/Game/Import/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_RockHair.M_Greystone_RockHair","0","72","10","1","35.018238","0","429"
"/Game/Import/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_legs.M_Greystone_legs","0","68","5","1","95.995132","68","1000"
"/Game/Import/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Flesh_head.M_Greystone_Flesh_head","0","62","12","1","80.840714","62","663"
"/Game/Import/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Flesh_Arms.M_Greystone_Flesh_Arms","0","62","1","1","76.081390","62","710"
"/Game/Import/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_arms.M_Greystone_arms","0","68","9","1","105.275070","68","956"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","21","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","49","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","112","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","2","1","0.000000","0","0"
"/Game/ParagonSerath/FX/Materials/Water/M_LiquidSplash_SubUV.M_LiquidSplash_SubUV","0","150","7","1","111.751610","0","1596"
"/Game/ParagonSerath/FX/Materials/Sparks/M_SoulEmbers.M_SoulEmbers","0","84","10","1","67.238922","0","541"
"/Game/ParagonSerath/FX/Materials/Smoke/M_TacticiaMuzzleSmoke.M_TacticiaMuzzleSmoke","0","84","10","1","64.756966","0","497"
"/Game/ParagonSerath/FX/Materials/Fire/M_FX_Fireblast_SubUV_01.M_FX_Fireblast_SubUV_01","0","24","10","1","13.481917","0","67"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","0","168","1","0.000000","0","0"
"/Game/ParagonSerath/FX/Materials/Fire/M_FX_Fireball_SubUV_01.M_FX_Fireball_SubUV_01","0","24","3","1","12.847462","0","84"
"/Game/ParagonSerath/FX/Materials/Timers/M_Reticle_Timer_Countdown_2.M_Reticle_Timer_Countdown_2","0","32","5","1","16.108471","0","128"
"/Game/ParagonSerath/FX/Materials/HeatDistort/M_ParticleHeatDistortion.M_ParticleHeatDistortion","0","30","10","1","17.591782","0","100"
"/Game/ParagonSerath/FX/Materials/Flares/M_TacticiaAirglow.M_TacticiaAirglow","0","40","8","1","27.846594","0","184"
"/Game/ParagonSerath/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_DOF_Rand_ScaleDistanceMaster.M_Hotdog_Spark_VLerp_DOF_Rand_ScaleDistanceMaster","0","45","11","1","24.776329","0","192"
"/Game/ParagonSerath/FX/Materials/Flares/M_ArrowFlare.M_ArrowFlare","0","24","10","1","12.388337","0","62"
"/Game/ParagonSerath/FX/Materials/Fire/M_Wing_Aura.M_Wing_Aura","0","30","6","1","14.747477","0","123"
"/Game/ParagonSerath/FX/Materials/Energy/Plasma/M_FA_radialEnergy2.M_FA_radialEnergy2","0","60","11","1","28.874592","0","317"
"/Game/ParagonSerath/FX/Materials/Heroes/M_EyeGlowMat.M_EyeGlowMat","0","16","16","1","8.656081","0","22"
"/Game/ParagonSerath/FX/Materials/Environment/M_pebbles_stones.M_pebbles_stones","0","170","13","1","212.805542","170","4096"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Frost/Materials/M_Serath_HTZ.M_Serath_HTZ","0","114","13","1","233.027115","114","1876"
"/Game/ParagonKallari/FX/Materials/Flares/M_GlowPoint_DistShrink_MASTER.M_GlowPoint_DistShrink_MASTER","0","90","22","2","60.494133","0","454"
"/Game/ParagonKallari/FX/Materials/Flares/M_GlowPoint_MASTER.M_GlowPoint_MASTER","0","90","21","2","52.707649","0","362"
"/Game/ParagonKallari/FX/Materials/Water/Hydro/M_Kallari_Water_Particles.M_Kallari_Water_Particles","0","260","40","2","77.592125","0","2088"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Thrusters_DeathLotus.M_Kallari_Thrusters_DeathLotus","0","120","10","1","172.745880","120","1909"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Eye_DeathLotus.M_Kallari_Eye_DeathLotus","0","120","1","1","170.599091","120","1816"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Gold/Materials/M_Serath_RP1_Head.M_Serath_RP1_Head","0","105","10","1","143.428375","105","1569"
"/Game/ParagonSerath/FX/Materials/Flares/LightShafts/M_Flare_LightShafts.M_Flare_LightShafts","0","30","10","1","14.483636","0","80"
"/Game/ParagonSerath/FX/Materials/Fire/M_FX_Fireblast_SubUV_02.M_FX_Fireblast_SubUV_02","0","40","10","1","30.068037","0","148"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/RedDeath/Materials/M_Kallari_Thrusters_RedDeath.M_Kallari_Thrusters_RedDeath","0","120","19","1","174.828918","120","1925"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Dagger_Trail_Mesh.M_Dagger_Trail_Mesh","0","50","10","1","25.165974","0","190"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Kallari_Tough_Weapoons.M_Kallari_Tough_Weapoons","0","120","13","1","222.420349","120","2313"
"/Game/ParagonSerath/FX/Materials/Flares/M_FA_Glow_Fury.M_FA_Glow_Fury","0","40","10","1","21.112862","0","130"
"/Game/ParagonSerath/FX/Materials/Fire/M_FA_Bubble.M_FA_Bubble","0","34","10","1","20.946342","0","125"
"/Game/Import/ParagonProps/Monolith/Ruins/Materials/M_Red_Emissive.M_Red_Emissive","0","2","2","1","1.031968","0","2"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Tough_KneeShoulder_Acsessory.M_Tough_KneeShoulder_Acsessory","0","180","10","1","499.982849","360","7353"
"/Game/Import/ParagonProps/Monolith/Dusk/Materials/Portal_02_M2.Portal_02_M2","0","21","10","1","15.097957","0","62"
"/Game/Import/ParagonProps/FX/Materials/VolumeFog/M_Fog_SphericalDensity.M_Fog_SphericalDensity","0","32","10","1","16.848783","0","146"
"/Game/Import/ParagonProps/FX/Meshes/Splines/M_Spline_Preview.M_Spline_Preview","0","170","10","1","100.108414","0","1636"
"/Game/Import/ParagonProps/FX/Materials/Debug/01_-_Default.01_-_Default","0","48","10","1","46.803886","0","276"
"/Game/Import/ParagonProps/FX/Materials/Flares/M_Core_PreExplosion_Glow.M_Core_PreExplosion_Glow","0","24","10","1","21.997135","0","62"
"/Game/ParagonSerath/Characters/Maps/BackGroundAssets/HDRSky.HDRSky","0","2","2","1","1.043200","0","2"
"/Game/Import/ParagonProps/FX/Materials/Flares/M_Tri_Test.M_Tri_Test","0","75","11","1","67.850174","0","528"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Kallari_Tough_Torso.M_Kallari_Tough_Torso","0","180","10","1","489.079742","360","7381"
"/Game/Import/ParagonGreystone/FX/Materials/VolumeFog/M_Fog_SphericalDensity.M_Fog_SphericalDensity","0","32","10","1","17.427553","0","107"
"/Game/Import/ParagonGreystone/FX/Materials/Debris/M_ImposterRock_Translucent_MASTER.M_ImposterRock_Translucent_MASTER","0","214","15","2","177.270950","0","1734"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Spiral_Trail.M_Greystone_Spiral_Trail","0","45","10","1","21.712471","0","192"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Primary_Trails.M_Greystone_Novaborn_Primary_Trails","0","24","10","1","22.289307","24","132"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Frost/Materials/M_Serath_HT1Z.M_Serath_HT1Z","0","105","10","1","151.708679","105","1651"
"/Game/ParagonSerath/FX/Materials/Lens/M_Camera_Ripple.M_Camera_Ripple","0","40","10","1","19.775949","0","170"
"/Game/ParagonKallari/FX/Materials/Water/M_WaterMist.M_WaterMist","0","45","7","1","22.305429","0","295"
"/Game/ParagonSerath/FX/Materials/Hero_Specific/Pyro_Bottle_Injector_Glass.Pyro_Bottle_Injector_Glass","0","279","10","1","370.929718","279","10520"
"/Game/ParagonSerath/FX/Materials/Lens/M_CameraLens_TakeOff.M_CameraLens_TakeOff","0","40","10","1","19.569944","0","130"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_HToKill_DHead_01.M_HToKill_DHead_01","0","88","11","1","65.488541","0","627"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Blade_Impact_Warp.M_Blade_Impact_Warp","0","85","10","1","40.887215","0","549"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Dagger_Stalker_WPO.M_Dagger_Stalker_WPO","0","34","10","1","16.622835","0","125"
"/Game/ParagonSerath/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_MASTER.M_Hotdog_Spark_VLerp_MASTER","0","40","10","1","25.194263","0","228"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_LeapSmashGlow.M_Greystone_LeapSmashGlow","0","50","3","1","24.385201","0","248"
"/Game/ParagonSerath/FX/Materials/Shockwave/M_SteelImpactRefraction.M_SteelImpactRefraction","0","128","10","1","85.174156","0","1102"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Val/Materials/M_Serath_Holy_Feet_V17.M_Serath_Holy_Feet_V17","0","101","13","1","112.673615","101","1615"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_DragonPiece_Demo.M_Greystone_Novaborn_DragonPiece_Demo","0","72","10","1","52.299377","0","391"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Gold/Materials/M_WingWebbing_HolyAndEvil2.M_WingWebbing_HolyAndEvil2","0","20","10","1","0.000000","0","56"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Kallari_Tough_Legs.M_Kallari_Tough_Legs","0","114","13","1","219.940598","228","2866"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Peppermint/Materials/Parent/M_Kallari_Hand_Peppermint.M_Kallari_Hand_Peppermint","0","207","10","1","272.947754","207","6260"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Square_Gradient.M_Greystone_Novaborn_Square_Gradient","0","40","10","1","18.693068","0","130"
"/Game/ParagonSerath/FX/Materials/Shockwave/M_Serath_Shockwave.M_Serath_Shockwave","0","68","10","1","33.931335","0","358"
"/Game/Materials/EBlue.EBlue","0","12","12","1","8.021624","0","14"
"/Game/ParagonKallari/FX/Materials/Heroes/M_Projectile_Wind_Rush.M_Projectile_Wind_Rush","0","36","10","1","15.954446","0","122"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Radius_Indicator.M_Radius_Indicator","0","24","10","1","11.876760","0","62"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Wasteland/Materials/M_Kallari_Hand_WL.M_Kallari_Hand_WL","0","225","10","1","269.312622","225","6529"
"/Game/ParagonKallari/FX/Materials/Water/M_WaterBubbles.M_WaterBubbles","0","113","9","1","251.260101","0","1308"
"/Game/Import/ParagonGreystone/FX/Materials/Flares/LightShafts/M_UpEmbers_LightShafts.M_UpEmbers_LightShafts","0","32","10","1","16.559822","0","114"
"/Game/ParagonSerath/FX/Materials/Energy/M_FA_radialEnergy.M_FA_radialEnergy","0","32","10","1","17.204308","0","114"
