"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","21","1","0.000000","0","0"
"/Game/Art/Materials/Base/M_Opaque_Master.M_Opaque_Master","0","0","212","2","0.000000","0","0"
"/Game/Art/Materials/Base/M_Light_Source_Master.M_Light_Source_Master","0","0","48","1","0.000000","0","0"
"/Game/Art/Materials/Base/M_Opaque_POM_Master.M_Opaque_POM_Master","0","0","106","1","0.000000","0","106"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/Art/Materials/Level/Material_010.Material_010","0","0","12","1","0.000000","0","0"
"/Game/Art/Materials/Level/Material_009.Material_009","0","0","12","1","0.000000","0","0"
"/Game/Art/Materials/Level/Ball.Ball","0","0","12","1","0.000000","0","0"
"/Game/Art/Materials/Level/Material_006.Material_006","0","0","12","1","0.000000","0","0"
"/Game/Art/Materials/Level/Material_005.Material_005","0","0","12","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_tooth.mar_tooth","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_skinFace_001.mar_skinFace_001","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_skinFace.mar_skinFace","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_skinBody.mar_skinBody","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_hair_001.mar_hair_001","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_hair.mar_hair","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_eyeWhite.mar_eyeWhite","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_eyeBallR_XOP.mar_eyeBallR_XOP","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_bodyWear_001.mar_bodyWear_001","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_bodyWear.mar_bodyWear","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_bodyShoes.mar_bodyShoes","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_bodyMetal_001.mar_bodyMetal_001","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Mario/mar_bodyMetal.mar_bodyMetal","0","0","24","1","0.000000","0","0"
"/Game/Art/Materials/Kirby/foot.foot","0","0","21","1","0.000000","0","0"
"/Game/Art/Materials/Kirby/kirby1.kirby1","0","0","21","1","0.000000","0","0"
"/Game/Art/Materials/Level/material_3_001.material_3_001","0","0","12","1","0.000000","0","0"
"/Game/Art/Materials/Level/material_20_001.material_20_001","0","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/MatineeCam_mat.MatineeCam_mat","0","0","12","1","0.000000","0","0"
"/Game/Art/Materials/MatineeCam_mat.MatineeCam_mat","0","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/Art/Textures/Twinblast/Eyes/Materials/M_TwinBlast_EyeBlend.M_TwinBlast_EyeBlend","0","0","117","1","0.000000","0","0"
"/Game/ParagonSerath/Characters/Global/Eyes/Materials/M_Eye_Occlusion.M_Eye_Occlusion","0","0","80","1","0.000000","0","80"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
