"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Game/Art/Materials/Base/M_Opaque_Master.M_Opaque_Master","0","200","18","2","151.700974","0","2684"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","21","1","0.000000","0","0"
"/Game/Art/Materials/Base/M_Light_Source_Master.M_Light_Source_Master","0","44","10","1","21.793427","0","208"
"/Game/Art/Materials/Base/M_Opaque_POM_Master.M_Opaque_POM_Master","0","100","1","1","75.014435","100","1756"
"/Game/Art/Materials/Kirby/kirby1.kirby1","0","21","10","1","15.128675","0","54"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/Art/Materials/Kirby/foot.foot","0","21","3","1","15.286358","0","55"
"/Game/Art/Materials/Mario/mar_tooth.mar_tooth","0","24","7","1","14.633424","0","62"
"/Game/Art/Materials/Mario/mar_skinFace_001.mar_skinFace_001","0","24","1","1","14.795059","0","80"
"/Game/Art/Materials/Mario/mar_skinFace.mar_skinFace","0","24","9","1","14.590567","0","62"
"/Game/Art/Materials/Mario/mar_skinBody.mar_skinBody","0","24","10","1","14.299439","0","67"
"/Game/Art/Materials/Mario/mar_hair_001.mar_hair_001","0","24","3","1","14.354484","0","84"
"/Game/Art/Materials/Mario/mar_hair.mar_hair","0","24","7","1","14.736970","0","62"
"/Game/Art/Materials/Mario/mar_eyeWhite.mar_eyeWhite","0","24","1","1","14.593544","0","80"
"/Game/Art/Materials/Mario/mar_eyeBallR_XOP.mar_eyeBallR_XOP","0","24","5","1","14.734448","0","63"
"/Game/Art/Materials/Mario/mar_bodyWear_001.mar_bodyWear_001","0","24","10","1","14.391076","0","67"
"/Game/Art/Materials/Mario/mar_bodyWear.mar_bodyWear","0","24","3","1","14.640995","0","84"
"/Game/Art/Materials/Mario/mar_bodyShoes.mar_bodyShoes","0","24","7","1","14.659833","0","62"
"/Game/Art/Materials/Mario/mar_bodyMetal_001.mar_bodyMetal_001","0","24","1","1","13.669328","0","80"
"/Game/Art/Materials/Mario/mar_bodyMetal.mar_bodyMetal","0","24","24","1","13.793497","0","38"
"/Game/Art/Materials/Level/material_3_001.material_3_001","0","12","7","1","8.027445","0","33"
"/Game/Art/Materials/Level/material_20_001.material_20_001","0","12","12","1","7.900567","0","15"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/Art/Textures/Twinblast/Eyes/Materials/M_TwinBlast_EyeBlend.M_TwinBlast_EyeBlend","0","111","10","1","54.685837","0","902"
"/Game/ParagonSerath/Characters/Global/Eyes/Materials/M_Eye_Occlusion.M_Eye_Occlusion","0","0","80","1","0.000000","0","80"
